1,26.048247707344593
2,20.43104385296894
4,32.3501204234752
5,19.361305365986944
6,27.861847186044024
7,22.802222944357773
8,15.011111001132726
10,20.81502918057631
12,25.415459346153987
14,22.97680962082857
15,11.45960075006198
17,30.763926168111965
20,11.693579719667149
21,33.275030285740776
22,30.155532341765316
26,17.761944832977235
27,21.311093523692882
29,23.284294609156362
30,10.987870664505031
33,30.153292966860967
34,27.00724233260025
37,32.652672242665055
45,17.645902719102075
46,8.621604084755315
49,16.721713219466004
51,10.404903258502792
52,12.826195462446563
54,19.786547845844176
55,29.235852688468448
56,29.643089409697446
59,34.41513338894918
60,18.603579825927817
61,36.528112628739464
63,10.792291760219921
64,20.521892381356274
65,29.483479947338985
66,32.62928025508181
68,20.176515370257043
73,28.157229922799843
74,34.037814913366724
76,11.10811269079689
78,31.23196201995959
81,22.39481764696984
85,28.219943059019663
89,21.078631655024168
90,36.49649384906309
92,32.64870205077175
96,20.058888448449537
97,26.242019083263365
100,27.518994615907502
101,25.477327155875045
102,26.472477434299712
103,31.517879367112762
106,19.502612984446017
107,28.426683674837065
108,15.284431775138408
112,15.736492942304622
113,31.78574466820767
114,13.556166894266532
116,15.864055045345246
120,14.947393200026973
122,29.78015974147248
124,29.682921661492365
126,14.753244945256867
132,25.90129054962224
133,12.346595245341852
134,35.612537767756315
135,28.90096536998267
136,19.332080069862826
137,14.061403938723274
138,21.52052738953796
140,32.4553231345115
141,33.52661077352008
142,8.13798949437738
144,31.592076655190567
145,28.80345669540924
146,20.46181787523679
150,14.33955197372228
153,13.159321347019201
154,20.41107568368428
155,32.53457782998889
156,34.0322099831011
158,26.238306168207927
159,26.883702121758795
162,24.49660359979
164,36.33839995068122
167,19.440220182501804
168,19.630640949692378
170,11.66004534766028
171,12.292692687271533
173,25.406720881812277
175,29.704811405073606
176,12.274294430790459
179,23.674011755547006
181,17.10664297286928
186,12.271256016817365
190,35.21958195452204
191,24.653332082880944
194,9.276231831469456
196,27.030423913175873
198,28.221778193469916
199,24.419565943285768
200,20.46266263264532
206,17.49168811618584
210,24.7727568373425
212,29.211078200369172
214,23.41810278666611
215,14.683065868173948
216,15.913459112473348
218,17.23311809157478
219,12.671875816461416
220,24.3412492006715
221,26.595533952870774
223,27.175275868796568
224,10.504410232544437
225,28.074193301217285
229,13.370556902471918
230,13.059413775533411
231,20.908515769973747
232,21.04816516263884
233,36.14868727262298
235,16.018503787171902
236,18.669855707550603
238,24.10778832447385
241,19.50842243118671
245,21.173662796659457
246,23.284400078108128
250,22.232372310960635
253,16.28315955289184
254,35.185076324277524
259,31.456011557391697
260,33.10386321546838
261,24.05122260462327
263,21.25703254159629
269,13.837760747795357
271,23.64003888093275
274,24.0427406932467
280,25.542553958325954
281,35.67410220618631
282,26.119610762009692
284,30.67043957871453
286,10.258662239734626
287,30.4065060869625
289,14.23822452745312
293,10.632461246019599
294,26.883034765708125
295,21.4940711118344
296,28.927878932913494
298,27.239851552573725
299,19.258934497902906
302,22.906274696771654
303,19.04896364901296
304,27.70268480327143
308,26.219707748554953
309,25.874330737455715
310,25.47653098665834
312,14.227938873927542
317,32.07945294179259
319,16.269902947907923
320,9.188002619666669
322,36.528112628739464
324,20.185370129786463
326,32.86855268407024
327,30.455794286520614
328,9.622458056558557
330,17.18042480656851
331,19.440953670394187
332,24.15645890370957
334,21.24121575004525
341,10.581454451680102
342,9.062351407894052
346,33.96760267411666
347,22.189079628182597
348,15.044624522663945
350,26.98987437267118
352,30.17122526943325
356,18.88309339845832
357,28.900198719923146
358,31.881218394653168
361,13.631291308971512
362,20.46939531852206
363,22.335326590722524
365,31.55698124534848
369,11.981216669884788
371,25.182835463957765
372,11.744468681859065
374,32.55718984753803
376,22.315497722920767
378,26.711663230464993
379,22.69160855410209
386,34.54306446422666
388,29.518424221393857
389,16.881838527978907
390,27.32181369622436
391,24.299823472262695
392,27.468699076323126
393,28.59192969266843
394,16.68249816037575
397,31.293829829680654
