1,27.48078349
2,20.69838796
4,34.92503977
5,19.48055341
6,25.99351881
7,25.55011614
8,14.0164413
10,20.05051004
12,25.91558026
14,23.02034337
15,10.5173319
17,29.88521258
20,11.85586571
21,36.62916904
22,32.00455012
26,15.49085472
27,25.0389187
29,29.28234074
30,12.82500739
33,29.17951437
34,25.13455218
37,38.42913987
45,13.86484031
46,12.10349099
49,16.63513901
51,12.65494298
52,13.56371271
54,20.99976023
55,30.77714404
56,27.93719132
59,33.54741556
60,19.94619415
61,36.34591101
63,6.780987183
64,16.95564432
65,30.32070025
66,31.69066079
68,18.55816367
73,27.16205142
74,36.53742964
76,8.418736441
78,28.99870255
81,23.2353319
85,27.16081345
89,23.00913168
90,36.24808881
92,33.93314899
96,19.20154653
97,28.62209827
100,23.84755225
101,26.77425186
102,26.4146611
103,28.96991321
106,16.00921852
107,29.85455042
108,14.50064283
112,12.62953002
113,31.75769272
114,13.42310358
116,18.51400166
120,14.16878394
122,27.48987569
124,31.27655288
126,16.89974236
132,25.94816033
133,11.02447606
134,35.44970364
135,30.5940092
136,20.0436301
137,17.20340408
138,18.99547413
140,29.60455945
141,34.02284257
142,8.166256024
144,30.88455012
145,19.97736001
146,18.27658927
150,12.98137102
153,6.231162545
154,19.78263574
155,31.48125972
156,32.21790263
158,25.64030374
159,21.5553313
162,24.8781936
164,36.24422733
167,19.62719385
168,20.62053668
170,14.1084876
171,14.40880035
173,22.49636242
175,30.43933121
176,12.36471611
179,22.94252522
181,19.93025031
186,11.98665845
190,35.23971498
191,24.05952589
194,7.176786385
196,23.26691967
198,27.6490956
199,23.94179759
200,19.7448361
206,17.5205341
210,26.07037965
212,29.34821607
214,22.61265009
215,14.45260747
216,17.53746968
218,19.02754029
219,13.41785424
220,23.77781104
221,30.02726371
223,26.79925348
224,8.988527521
225,27.76423295
229,12.38252121
230,13.67422495
231,20.68350414
232,21.87550795
233,36.06166872
235,14.24568911
236,18.74582871
238,23.54658903
241,18.68450577
245,21.33112073
246,22.73123818
250,20.59877695
253,15.58693826
254,35.3922744
259,30.71322285
260,36.76491537
261,25.50716342
263,19.83791053
269,15.11366046
271,25.58174921
274,20.80792121
280,28.23707947
281,34.62871314
282,31.3627973
284,28.15187968
286,8.923540565
287,31.15787101
289,15.58132888
293,13.08410759
294,26.95867944
295,21.31091935
296,27.40041436
298,27.75329457
299,19.15542597
302,22.09384308
303,14.64348034
304,24.93009586
308,21.1994384
309,26.1583028
310,27.61048335
312,11.65474252
317,30.41070729
319,16.90549639
320,9.197704572
322,36.34591101
324,21.63303375
326,31.01847999
327,29.24544026
328,5.572246187
330,17.25862062
331,20.40240975
332,25.3726847
334,18.14979061
341,10.10499856
342,8.430407668
346,37.47615883
347,20.33201804
348,16.48932888
350,25.7958499
352,29.09291473
356,17.21498101
357,26.83894667
358,33.40342715
361,10.17550408
362,18.21340395
363,19.24576862
365,28.84980993
369,10.68109295
371,23.90305117
372,13.19581024
374,33.21203011
376,26.22880016
378,20.25226146
379,16.4972819
386,37.78459934
388,26.23150957
389,16.79225702
390,25.8411367
391,22.35913981
392,30.94844324
393,27.65972936
394,15.41033129
397,30.14896367
